ResourceCategory,ResourceType,Name,Description,visible,verified,tags,metricName,metricNamespace,severity,windowSize,evaluationFrequency,timeAggregation,operator,threshold,criterionType,dimensions,alertSensitivity,failingPeriods,metricMeasureColumn,resouceIdColumn,autoMitigate,references
Compute,virtualMachineScaleSets,Inbound Flows,Inbound Flows are number of current flows in the inbound direction (traffic going into the VM),TRUE,FALSE,"auto-generated, agc-2446",Inbound Flows,Microsoft.Compute/virtualMachineScaleSets,3,PT15M,PT15M,Average,GreaterThan,100000.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/en-us/azure/azure-monitor/reference/supported-metrics/microsoft-compute-virtualmachinescalesets-metrics
Compute,virtualMachineScaleSets,Available Memory Bytes,"Amount of physical memory, in bytes, immediately available for allocation to a process or for system use in the Virtual Machine",TRUE,FALSE,"auto-generated, agc-1543, hpc, agc-1740",Available Memory Bytes,Microsoft.Compute/virtualMachineScaleSets,2,PT5M,PT1M,Average,LessThan,1000000000.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/en-us/azure/azure-monitor/reference/supported-metrics/microsoft-compute-virtualmachinescalesets-metrics
Compute,virtualMachineScaleSets,VmAvailabilityMetric,Measure of Availability of Virtual machines over time.,TRUE,FALSE,"auto-generated, agc-492",VmAvailabilityMetric,Microsoft.Compute/virtualMachineScaleSets,2,PT5M,PT1M,Average,LessThan,1.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/en-us/azure/azure-monitor/reference/supported-metrics/microsoft-compute-virtualmachinescalesets-metrics
Compute,virtualMachineScaleSets,Network In Total,The number of bytes received on all network interfaces by the Virtual Machine(s) (Incoming Traffic),TRUE,FALSE,"auto-generated, agc-469",Network In Total,Microsoft.Compute/virtualMachineScaleSets,3,PT15M,PT5M,Average,GreaterThan,700000000.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""vmname"", ""values"": [""*""]}]",,,,,,https://learn.microsoft.com/en-us/azure/azure-monitor/reference/supported-metrics/microsoft-compute-virtualmachinescalesets-metrics
Compute,virtualMachineScaleSets,Network Out Total,The number of bytes out on all network interfaces by the Virtual Machine(s) (Outgoing Traffic),TRUE,FALSE,"auto-generated, agc-462",Network Out Total,Microsoft.Compute/virtualMachineScaleSets,3,PT15M,PT5M,Average,GreaterThan,700000000.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""vmname"", ""values"": [""*""]}]",,,,,,https://learn.microsoft.com/en-us/azure/azure-monitor/reference/supported-metrics/microsoft-compute-virtualmachinescalesets-metrics
Compute,virtualMachineScaleSets,Network In,The number of billable bytes received on all network interfaces by the Virtual Machine(s) (Incoming Traffic) (Deprecated),TRUE,FALSE,"auto-generated, agc-422, hpc, agc-258",Network In,Microsoft.Compute/virtualMachineScaleSets,2,PT5M,PT1M,Average,LessThan,1.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,servers,cpu_percent,CPU percent,TRUE,FALSE,"auto-generated, agc-3981",cpu_percent,Microsoft.DBforMySQL/servers,3,PT5M,PT1M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,servers,storage_percent,Storage percent,TRUE,FALSE,"auto-generated, agc-2620",storage_percent,Microsoft.DBforMySQL/servers,3,PT5M,PT1M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,servers,memory_percent,Memory percent,TRUE,FALSE,"auto-generated, agc-2579",memory_percent,Microsoft.DBforMySQL/servers,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,servers,io_consumption_percent,IO percent,TRUE,FALSE,"auto-generated, agc-1557",io_consumption_percent,Microsoft.DBforMySQL/servers,3,PT5M,PT1M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,servers,connections_failed,Failed Connections,TRUE,FALSE,"auto-generated, agc-1511",connections_failed,Microsoft.DBforMySQL/servers,3,PT5M,PT1M,Total,GreaterThan,10.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,servers,active_connections,Active Connections,TRUE,FALSE,"auto-generated, agc-811",active_connections,Microsoft.DBforMySQL/servers,2,PT5M,PT1M,Average,GreaterThan,1500.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,servers,serverlog_storage_percent,Server Log storage percent,TRUE,FALSE,"auto-generated, agc-265",serverlog_storage_percent,Microsoft.DBforMySQL/servers,3,PT15M,PT5M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,flexibleServers,cpu_percent,Host CPU Percent,TRUE,FALSE,"auto-generated, agc-4594",cpu_percent,Microsoft.DBforMySQL/flexibleServers,2,PT6H,PT1H,Average,GreaterThan,95.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,flexibleServers,io_consumption_percent,Storage I/O consumption percent,TRUE,FALSE,"auto-generated, agc-3512",io_consumption_percent,Microsoft.DBforMySQL/flexibleServers,2,PT6H,PT1H,Average,GreaterThan,95.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,flexibleServers,storage_percent,Storage Percent,TRUE,FALSE,"auto-generated, agc-1889",storage_percent,Microsoft.DBforMySQL/flexibleServers,2,PT5M,PT1M,Maximum,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,flexibleServers,memory_percent,Host Memory Percent,TRUE,FALSE,"auto-generated, agc-1624",memory_percent,Microsoft.DBforMySQL/flexibleServers,3,PT5M,PT1M,Average,GreaterThan,95.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,flexibleServers,aborted_connections,Aborted Connections,TRUE,FALSE,"auto-generated, agc-1093",aborted_connections,Microsoft.DBforMySQL/flexibleServers,1,PT5M,PT1M,Total,GreaterThan,10.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,flexibleServers,active_connections,Active Connections,TRUE,FALSE,"auto-generated, agc-1039",active_connections,Microsoft.DBforMySQL/flexibleServers,2,PT5M,PT1M,Maximum,GreaterThan,5000.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,flexibleServers,replication_lag,Replication lag in seconds,TRUE,FALSE,"auto-generated, agc-372",replication_lag,Microsoft.DBforMySQL/flexibleServers,1,PT5M,PT1M,Maximum,GreaterThan,6000.0,StaticThresholdCriterion,,,,,,,
DBforMySQL,flexibleServers,storage_limit,Storage Limit,TRUE,FALSE,"auto-generated, agc-331",storage_limit,Microsoft.DBforMySQL/flexibleServers,3,PT30M,PT15M,Maximum,GreaterThan,15000000000000.0,StaticThresholdCriterion,,,,,,,
ContainerService,managedClusters,node_cpu_usage_percentage,Aggregated average CPU utilization measured in percentage across the cluster,TRUE,FALSE,"auto-generated, agc-58888",node_cpu_usage_percentage,Microsoft.ContainerService/managedClusters,3,PT5M,PT5M,Average,GreaterThan,95.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/azure/azure-monitor/containers/container-insights-metric-alerts?tabs=arm-template%2Cazure-portal#recommended-alert-rules
ContainerService,managedClusters,node_memory_working_set_percentage,Container working set memory used in percent,TRUE,FALSE,"auto-generated, agc-56669",node_memory_working_set_percentage,Microsoft.ContainerService/managedClusters,3,PT5M,PT5M,Average,GreaterThan,100.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/azure/azure-monitor/containers/container-insights-metric-alerts?tabs=arm-template%2Cazure-portal#recommended-alert-rules
ContainerService,managedClusters,node_disk_usage_percentage,Disk space used in percent by device,TRUE,FALSE,"auto-generated, agc-3850",node_disk_usage_percentage,Microsoft.ContainerService/managedClusters,2,PT5M,PT1M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/azure/azure-monitor/containers/container-insights-metric-alerts?tabs=arm-template%2Cazure-portal#recommended-alert-rules
ContainerService,managedClusters,kube_pod_status_phase,Number of pods by phase,TRUE,FALSE,"auto-generated, agc-2360",kube_pod_status_phase,Microsoft.ContainerService/managedClusters,3,PT5M,PT1M,Average,GreaterThan,0.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""phase"", ""values"": [""failed""]}]",,,,,,https://learn.microsoft.com/azure/azure-monitor/containers/container-insights-metric-alerts?tabs=arm-template%2Cazure-portal#recommended-alert-rules
ContainerService,managedClusters,node_memory_rss_percentage,Container RSS memory used in percent,TRUE,FALSE,"auto-generated, agc-2198",node_memory_rss_percentage,Microsoft.ContainerService/managedClusters,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
ContainerService,managedClusters,cluster_autoscaler_unschedulable_pods_count,Number of pods that are currently unschedulable in the cluster,TRUE,FALSE,"auto-generated, agc-1383",cluster_autoscaler_unschedulable_pods_count,Microsoft.ContainerService/managedClusters,3,PT5M,PT1M,Average,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
ContainerService,managedClusters,cluster_autoscaler_cluster_safe_to_autoscale,Determines whether or not cluster autoscaler will take action on the cluster,TRUE,FALSE,"auto-generated, agc-1311",cluster_autoscaler_cluster_safe_to_autoscale,Microsoft.ContainerService/managedClusters,3,PT5M,PT1M,Average,LessThan,1.0,StaticThresholdCriterion,,,,,,,
ContainerService,managedClusters,kube_node_status_condition,Statuses for various node conditions,TRUE,FALSE,"auto-generated, agc-1128",kube_node_status_condition,Microsoft.ContainerService/managedClusters,3,PT5M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""status2"", ""values"": [""notready"", ""unknown""]}]",,,,,,https://learn.microsoft.com/azure/azure-monitor/containers/container-insights-metric-alerts?tabs=arm-template%2Cazure-portal#recommended-alert-rules
ContainerService,managedClusters,kube_pod_status_ready,Number of pods in Ready state,TRUE,FALSE,"auto-generated, agc-564",kube_pod_status_ready,Microsoft.ContainerService/managedClusters,2,PT5M,PT1M,Average,LessThan,1.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/azure/azure-monitor/containers/container-insights-metric-alerts?tabs=arm-template%2Cazure-portal#recommended-alert-rules
ContainerService,managedClusters,kube_node_status_allocatable_memory_bytes,Total amount of available memory in a managed cluster,TRUE,FALSE,"auto-generated, agc-460",kube_node_status_allocatable_memory_bytes,Microsoft.ContainerService/managedClusters,3,PT5M,PT1M,Average,LessThan,2147483648.0,StaticThresholdCriterion,,,,,,,
ContainerService,managedClusters,kube_node_status_allocatable_cpu_cores,Total number of available cpu cores in a managed cluster,TRUE,FALSE,"auto-generated, agc-314",kube_node_status_allocatable_cpu_cores,Microsoft.ContainerService/managedClusters,3,PT5M,PT1M,Average,LessThan,2.0,StaticThresholdCriterion,,,,,,,
KeyVault,vaults,Availability,Vault requests availability,TRUE,TRUE,alz,Availability,Microsoft.KeyVault/vaults,1,PT5M,PT1M,Average,LessThan,90,StaticThresholdCriterion,,,,,,false,"https://docs.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault-reference
https://docs.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault
https://docs.microsoft.com/en-us/azure/azure-monitor/insights/key-vault-insights-overview"
KeyVault,vaults,SaturationShoebox,Vault capacity used,TRUE,TRUE,alz,SaturationShoebox,Microsoft.KeyVault/vaults,1,PT5M,PT1M,Average,GreaterThan,75,StaticThresholdCriterion,,,,,,false,"https://docs.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault-reference
https://docs.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault
https://docs.microsoft.com/en-us/azure/azure-monitor/insights/key-vault-insights-overview"
KeyVault,vaults,ServiceApiLatency,Overall latency of service api requests,TRUE,TRUE,alz,ServiceApiLatency,Microsoft.KeyVault/vaults,3,PT5M,PT5M,Average,GreaterThan,1000,StaticThresholdCriterion,,,,,,false,"https://docs.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault-reference
https://docs.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault
https://docs.microsoft.com/en-us/azure/azure-monitor/insights/key-vault-insights-overview"
KeyVault,vaults,ServiceApiResult,Number of total service api results,TRUE,TRUE,alz,ServiceApiResult,Microsoft.KeyVault/vaults,2,PT5M,PT5M,Average,GreaterThan,,DynamicThresholdCriterion,,Medium,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,false,"https://docs.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault-reference
https://docs.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault
https://docs.microsoft.com/en-us/azure/azure-monitor/insights/key-vault-insights-overview"
KeyVault,vaults,ServiceApiHit,Number of total service api hits,TRUE,FALSE,"auto-generated, agc-1137",ServiceApiHit,Microsoft.KeyVault/vaults,3,PT5M,PT5M,Average,GreaterThanOrEqual,80.0,StaticThresholdCriterion,,,,,,,
EventGrid,topics,DeadLetteredCount,Total dead lettered events matching to this event subscription,TRUE,FALSE,"auto-generated, agc-1941",DeadLetteredCount,Microsoft.EventGrid/topics,3,PT5M,PT5M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
EventGrid,topics,DeliveryAttemptFailCount,Total events failed to deliver to this event subscription,TRUE,FALSE,"auto-generated, agc-1538",DeliveryAttemptFailCount,Microsoft.EventGrid/topics,3,PT5M,PT5M,Total,GreaterThan,1.0,StaticThresholdCriterion,,,,,,,
EventGrid,topics,PublishFailCount,Total events failed to publish to this topic,TRUE,FALSE,"auto-generated, agc-1149",PublishFailCount,Microsoft.EventGrid/topics,3,PT5M,PT5M,Total,GreaterThan,5.0,StaticThresholdCriterion,,,,,,,
EventGrid,topics,DroppedEventCount,Total dropped events matching to this event subscription,TRUE,FALSE,"auto-generated, agc-941",DroppedEventCount,Microsoft.EventGrid/topics,3,PT5M,PT5M,Total,GreaterThan,1.0,StaticThresholdCriterion,,,,,,,
EventGrid,systemTopics,PublishFailCount,Total events failed to publish to this topic,TRUE,FALSE,"auto-generated, agc-1051",PublishFailCount,Microsoft.EventGrid/systemTopics,0,PT5M,PT5M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
EventGrid,systemTopics,DeliveryAttemptFailCount,Total events failed to deliver to this event subscription,TRUE,FALSE,"auto-generated, agc-563",DeliveryAttemptFailCount,Microsoft.EventGrid/systemTopics,3,PT5M,PT5M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
EventGrid,systemTopics,DeadLetteredCount,Total dead lettered events matching to this event subscription,TRUE,FALSE,"auto-generated, agc-376",DeadLetteredCount,Microsoft.EventGrid/systemTopics,3,PT5M,PT5M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
Search,searchServices,SearchLatency,Average search latency for the search service,TRUE,FALSE,"auto-generated, agc-636",SearchLatency,Microsoft.Search/searchServices,3,PT5M,PT1M,Average,GreaterThan,5.0,StaticThresholdCriterion,,,,,,,
Search,searchServices,ThrottledSearchQueriesPercentage,Percentage of search queries that were throttled for the search service,TRUE,FALSE,"auto-generated, agc-613",ThrottledSearchQueriesPercentage,Microsoft.Search/searchServices,3,PT5M,PT1M,Average,GreaterThan,10.0,StaticThresholdCriterion,,,,,,,
PowerBIDedicated,capacities,cpu_metric,CPU Utilization. Supported only for Power BI Embedded Generation 2 resources.,TRUE,FALSE,"auto-generated, agc-485",cpu_metric,Microsoft.PowerBIDedicated/capacities,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
ApiManagement,service,Requests,Gateway request metrics with multiple dimensions,TRUE,FALSE,"auto-generated, agc-3589",Requests,Microsoft.ApiManagement/service,3,PT5M,PT1M,Total,GreaterThan,1.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/application-gateway/monitor-application-gateway-reference
https://learn.microsoft.com/azure/azure-monitor/reference/tables/apimanagementgatewaylogs"
ApiManagement,service,Capacity,"Utilization metric for ApiManagement service. Note: For skus other than Premium, 'Max' aggregation will show the value as 0.",TRUE,FALSE,"auto-generated, agc-3448",Capacity,Microsoft.ApiManagement/service,3,PT5M,PT1M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/application-gateway/monitor-application-gateway-reference
https://learn.microsoft.com/azure/azure-monitor/reference/tables/apimanagementgatewaylogs"
ApiManagement,service,BackendDuration,Duration of Backend Requests in milliseconds,TRUE,FALSE,"auto-generated, agc-812",BackendDuration,Microsoft.ApiManagement/service,3,PT5M,PT1M,Average,GreaterThan,10000.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/application-gateway/monitor-application-gateway-reference
https://learn.microsoft.com/azure/azure-monitor/reference/tables/apimanagementgatewaylogs"
ApiManagement,service,FailedRequests,Number of failures in gateway requests - Use multi-dimension request metric with GatewayResponseCodeCategory dimension instead,TRUE,FALSE,"auto-generated, agc-702",FailedRequests,Microsoft.ApiManagement/service,3,PT5M,PT1M,Total,GreaterThan,1.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/application-gateway/monitor-application-gateway-reference
https://learn.microsoft.com/azure/azure-monitor/reference/tables/apimanagementgatewaylogs"
ApiManagement,service,Duration,Overall Duration of Gateway Requests in milliseconds,TRUE,FALSE,"auto-generated, agc-700",Duration,Microsoft.ApiManagement/service,3,PT5M,PT1M,Average,GreaterThan,3000.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/application-gateway/monitor-application-gateway-reference
https://learn.microsoft.com/azure/azure-monitor/reference/tables/apimanagementgatewaylogs"
ApiManagement,service,UnauthorizedRequests,Number of unauthorized gateway requests - Use multi-dimension request metric with GatewayResponseCodeCategory dimension instead,TRUE,FALSE,"auto-generated, agc-522",UnauthorizedRequests,Microsoft.ApiManagement/service,3,PT5M,PT1M,Total,GreaterThan,1.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/application-gateway/monitor-application-gateway-reference
https://learn.microsoft.com/azure/azure-monitor/reference/tables/apimanagementgatewaylogs"
ApiManagement,service,TotalRequests,Number of gateway requests - Use multi-dimension request metric with GatewayResponseCodeCategory dimension instead,TRUE,FALSE,"auto-generated, agc-382",TotalRequests,Microsoft.ApiManagement/service,3,PT1H,PT5M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
Web,sites,AverageResponseTime,"The average time taken for the app to serve requests, in seconds. For WebApps and FunctionApps.",TRUE,FALSE,"auto-generated, agc-15815",AverageResponseTime,Microsoft.Web/sites,3,PT5M,PT5M,Average,GreaterThan,60.0,StaticThresholdCriterion,,,,,,,
Web,sites,CpuTime,"The amount of CPU consumed by the app, in seconds. For more information about this metric. Please see https://aka.ms/website-monitor-cpu-time-vs-cpu-percentage (CPU time vs CPU percentage). For WebApps only.",TRUE,FALSE,"auto-generated, agc-11669",CpuTime,Microsoft.Web/sites,3,PT5M,PT1M,Total,GreaterThan,120.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics
https://learn.microsoft.com/azure/app-service/troubleshoot-performance-degradation#monitor-your-app
https://learn.microsoft.com/azure/app-service/web-sites-monitor#cpu-time-vs-cpu-percentage
https://learn.microsoft.com/azure/app-service/web-sites-monitor#alerts-and-autoscale"
Web,sites,AppConnections,The number of bound sockets existing in the sandbox (w3wp.exe and its child processes). A bound socket is created by calling bind()/connect() APIs and remains until said socket is closed with CloseHandle()/closesocket(). For WebApps and FunctionApps.,TRUE,FALSE,"auto-generated, agc-10341",AppConnections,Microsoft.Web/sites,3,PT15M,PT5M,Maximum,GreaterThan,6000.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""instance"", ""values"": [""*""]}]",,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics
https://learn.microsoft.com/azure/azure-functions/manage-connections?tabs=csharp
https://learn.microsoft.com/azure/azure-functions/configure-monitoring?tabs=v2"
Web,sites,RequestsInApplicationQueue,The number of requests in the application request queue. For WebApps and FunctionApps.,TRUE,FALSE,"auto-generated, agc-10057",RequestsInApplicationQueue,Microsoft.Web/sites,3,PT15M,PT5M,Maximum,GreaterThan,10.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""instance"", ""values"": [""*""]}]",,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics"
Web,sites,PrivateBytes,"Private Bytes is the current size, in bytes, of memory that the app process has allocated that can't be shared with other processes. For WebApps and FunctionApps.",TRUE,FALSE,"auto-generated, agc-7758",PrivateBytes,Microsoft.Web/sites,3,PT5M,PT1M,Average,GreaterThan,1200000000.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics"
Web,sites,FileSystemUsage,Percentage of filesystem quota consumed by the app. For WebApps and FunctionApps.,TRUE,FALSE,"auto-generated, agc-7042",FileSystemUsage,Microsoft.Web/sites,1,PT6H,PT1H,Average,GreaterThan,400000000.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics
https://learn.microsoft.com/azure/app-service/web-sites-monitor#quota-enforcement"
Web,sites,MemoryWorkingSet,"The current amount of memory used by the app, in MiB. For WebApps and FunctionApps.",TRUE,FALSE,"auto-generated, agc-5187",MemoryWorkingSet,Microsoft.Web/sites,3,PT5M,PT1M,Average,GreaterThan,1500000000.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics
https://learn.microsoft.com/azure/app-service/troubleshoot-performance-degradation#monitor-your-app"
Web,sites,Threads,The number of threads currently active in the app process. For WebApps and FunctionApps.,TRUE,FALSE,"auto-generated, agc-4574",Threads,Microsoft.Web/sites,4,PT15M,PT5M,Average,GreaterThan,200.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics"
Web,sites,Http401,The count of requests resulting in HTTP 401 status code. For WebApps and FunctionApps.,TRUE,FALSE,"auto-generated, agc-4499",Http401,Microsoft.Web/sites,2,PT5M,PT5M,Total,GreaterThan,20.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics
https://learn.microsoft.com/azure/azure-monitor/app/javascript-sdk?tabs=javascriptwebsdkloaderscript
https://learn.microsoft.com/azure/azure-monitor/app/asp-net-exceptions#set-up-exception-reporting"
Web,sites,Requests,The total number of requests regardless of their resulting HTTP status code. For WebApps and FunctionApps.,TRUE,FALSE,"auto-generated, agc-4292",Requests,Microsoft.Web/sites,3,PT5M,PT1M,Total,GreaterThan,1000.0,StaticThresholdCriterion,,,,,,,
Web,sites,FunctionExecutionCount,Function Execution Count. For FunctionApps only.,TRUE,FALSE,"auto-generated, agc-3568",FunctionExecutionCount,Microsoft.Web/sites,1,PT5M,PT5M,Total,LessThanOrEqual,0.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/azure-functions/monitor-functions-reference#azure-functions-specific-metrics
https://learn.microsoft.com/azure/azure-functions/monitor-functions?tabs=portal
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics"
Web,sites,BytesSent,"The amount of outgoing bandwidth consumed by the app, in MiB. For WebApps and FunctionApps.",TRUE,FALSE,"auto-generated, agc-1448",BytesSent,Microsoft.Web/sites,3,PT5M,PT1M,Average,GreaterOrLessThan,,DynamicThresholdCriterion,,Low,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics"
Web,sites,Http406,The count of requests resulting in HTTP 406 status code. For WebApps and FunctionApps.,TRUE,FALSE,"auto-generated, agc-992",Http406,Microsoft.Web/sites,1,PT15M,PT15M,Total,GreaterThan,1.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics"
Web,sites,Http3xx,The count of requests resulting in an HTTP status code >= 300 but < 400. For WebApps and FunctionApps.,TRUE,FALSE,"auto-generated, agc-988",Http3xx,Microsoft.Web/sites,3,PT5M,PT5M,Total,GreaterThan,15.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics
https://learn.microsoft.com/azure/app-service/troubleshoot-diagnostic-logs
https://techcommunity.microsoft.com/t5/apps-on-azure-blog/troubleshooting-azure-app-service-apps-using-web-server-logs/ba-p/392329"
Web,sites,WorkflowRunsFailureRate,Workflow Runs Failure Rate. For LogicApps only.,TRUE,FALSE,"auto-generated, agc-865",WorkflowRunsFailureRate,Microsoft.Web/sites,1,PT5M,PT5M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
Web,sites,BytesReceived,"The amount of incoming bandwidth consumed by the app, in MiB. For WebApps and FunctionApps.",TRUE,FALSE,"auto-generated, agc-836",BytesReceived,Microsoft.Web/sites,3,PT5M,PT1M,Total,GreaterThan,2048000000.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics"
Web,sites,Handles,The total number of handles currently open by the app process. For WebApps and FunctionApps.,TRUE,FALSE,"auto-generated, agc-778",Handles,Microsoft.Web/sites,2,PT5M,PT1M,Average,GreaterOrLessThan,,DynamicThresholdCriterion,,Low,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics"
Web,sites,FunctionExecutionUnits,Function Execution Units. For FunctionApps only.,TRUE,FALSE,"auto-generated, agc-463",FunctionExecutionUnits,Microsoft.Web/sites,3,PT5M,PT1M,Total,GreaterThan,13000000000.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/azure/azure-functions/monitor-functions-reference#azure-functions-specific-metrics
Web,sites,WorkflowTriggersFailureRate,Workflow Triggers Failure Rate. For LogicApps only.,TRUE,FALSE,"auto-generated, agc-412",WorkflowTriggersFailureRate,Microsoft.Web/sites,1,PT5M,PT5M,Total,GreaterThan,50.0,StaticThresholdCriterion,,,,,,,
Web,sites,Http2xx,The count of requests resulting in an HTTP status code >= 200 but < 300. For WebApps and FunctionApps.,TRUE,FALSE,"auto-generated, agc-357",Http2xx,Microsoft.Web/sites,3,PT5M,PT5M,Total,GreaterThan,15.0,StaticThresholdCriterion,,,,,,,
Web,sites,CurrentAssemblies,The current number of Assemblies loaded across all AppDomains in this application. For WebApps and FunctionApps.,TRUE,FALSE,"auto-generated, agc-252",CurrentAssemblies,Microsoft.Web/sites,0,PT1M,PT1M,Average,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
